a,x,y,z,a,
9.39E+13,12.179999,25.019999,-7.9199996,3,mgm
9.39E+13,12.3,25.26,-7.9199996,3,mgm
9.39E+13,12,25.199999,-7.9199996,3,mgm
9.39E+13,11.5199995,25.26,-7.5,3,mgm
9.39E+13,12.3,25.859999,-7.44,3,mgm
9.39E+13,12.179999,25.56,-7.7999997,3,mgm
9.39E+13,12.24,25.74,-7.8599997,3,mgm
9.39E+13,13.259999,25.74,-8.16,3,mgm
9.39E+13,13.5,25.92,-7.9199996,3,mgm
9.39E+13,13.5,26.039999,-7.56,3,mgm
9.39E+13,13.5,26.16,-7.62,3,mgm
9.39E+13,13.139999,26.4,-7.3799996,3,mgm
9.39E+13,13.2,26.279999,-7.68,3,mgm
9.39E+13,12.48,25.8,-7.9199996,3,mgm
9.39E+13,12.599999,25.68,-7.68,3,mgm
9.39E+13,12.719999,25.68,-7.9199996,3,mgm
9.39E+13,12.719999,25.92,-8.34,3,mgm
9.39E+13,13.139999,26.099998,-8.5199995,3,mgm
9.39E+13,13.259999,26.039999,-8.76,3,mgm
9.39E+13,13.08,25.98,-8.46,3,mgm
9.39E+13,12.54,25.56,-7.62,3,mgm
9.39E+13,12.3,25.38,-7.02,3,mgm
9.39E+13,12.24,24.96,-7.5,3,mgm
9.39E+13,12.48,24.96,-8.04,3,mgm
9.39E+13,12.54,24.9,-8.639999,3,mgm
9.39E+13,12.719999,25.199999,-8.82,3,mgm
9.39E+13,12.66,25.619999,-8.22,3,mgm
9.39E+13,12.42,25.68,-7.8599997,3,mgm
9.39E+13,12.78,25.8,-8.099999,3,mgm
9.39E+13,13.08,25.92,-8.099999,3,mgm
9.39E+13,12.96,26.34,-8.099999,3,mgm
9.39E+13,12.48,25.859999,-7.7999997,3,mgm
9.39E+13,11.94,26.099998,-7.2599998,3,mgm
9.39E+13,12.12,26.22,-7.5,3,mgm
9.39E+13,12.719999,26.099998,-7.68,3,mgm
9.39E+13,13.259999,26.22,-8.04,3,mgm
9.39E+13,13.259999,26.039999,-7.8599997,3,mgm
9.39E+13,13.139999,26.22,-7.44,3,mgm
9.39E+13,13.08,26.16,-7.2,3,mgm
9.39E+13,13.259999,26.46,-7.3799996,3,mgm
9.39E+13,13.5,26.64,-7.02,3,mgm
9.39E+13,14.04,26.58,-7.08,3,mgm
9.39E+13,13.799999,26.58,-7.2599998,3,mgm
9.39E+13,13.74,26.64,-7.08,3,mgm
9.39E+13,14.04,26.34,-7.7999997,3,mgm
9.39E+13,13.259999,26.099998,-7.8599997,3,mgm
9.39E+13,12.96,25.56,-8.28,3,mgm
9.39E+13,12.9,25.26,-8.22,3,mgm
9.39E+13,12.78,25.5,-7.9199996,3,mgm
9.39E+13,13.139999,25.439999,-8.34,3,mgm
9.39E+13,13.32,25.68,-7.8599997,3,mgm
9.39E+13,12.96,25.98,-8.04,3,mgm
9.39E+13,12.48,25.74,-8.28,3,mgm
9.39E+13,12.059999,25.619999,-8.28,3,mgm
9.39E+13,12.059999,25.619999,-8.5199995,3,mgm
9.39E+13,12.3,25.38,-8.4,3,mgm
9.39E+13,12.599999,25.74,-8.16,3,mgm
9.39E+13,13.139999,26.279999,-7.9199996,3,mgm
9.39E+13,13.0199995,26.46,-7.68,3,mgm
9.39E+13,13.44,26.82,-7.62,3,mgm
9.39E+13,13.679999,26.88,-7.74,3,mgm
9.39E+13,13.139999,26.519999,-7.7999997,3,mgm
9.39E+13,13.679999,26.4,-8.16,3,mgm
9.39E+13,12.96,25.8,-8.28,3,mgm
9.39E+13,12.599999,25.439999,-8.4,3,mgm
9.39E+13,12.719999,25.439999,-8.46,3,mgm
9.39E+13,11.94,24.96,-8.04,3,mgm
9.39E+13,12.54,25.14,-8.04,3,mgm
9.39E+13,12.66,25.619999,-7.98,3,mgm
9.39E+13,12.9,25.32,-8.22,3,mgm
9.39E+13,13.32,25.98,-8.22,3,mgm
9.39E+13,13.139999,26.039999,-8.5199995,3,mgm
9.39E+13,13.259999,25.5,-8.7,3,mgm
9.39E+13,13.32,26.099998,-8.5199995,3,mgm
9.39E+13,13.259999,25.74,-8.76,3,mgm
9.39E+13,13.74,26.039999,-8.58,3,mgm
9.39E+13,13.32,26.279999,-8.58,3,mgm
9.39E+13,12.719999,25.92,-8.639999,3,mgm
9.39E+13,12.48,26.099998,-8.58,3,mgm
9.39E+13,11.82,25.8,-8.5199995,3,mgm
9.39E+13,12,25.56,-8.639999,3,mgm
9.39E+13,12.66,25.859999,-8.46,3,mgm
9.39E+13,12.9,25.619999,-8.82,3,mgm
9.39E+13,13.38,25.92,-8.099999,3,mgm
9.39E+13,13.32,25.859999,-7.9199996,3,mgm
9.39E+13,12.719999,25.439999,-8.099999,3,mgm
9.39E+13,12.719999,25.619999,-7.56,3,mgm
9.39E+13,12,25.38,-8.04,3,mgm
9.39E+13,12.36,25.619999,-7.62,3,mgm
9.39E+13,12.66,25.68,-7.14,3,mgm
9.39E+13,12.719999,25.68,-7.5,3,mgm
9.39E+13,13.139999,25.68,-7.62,3,mgm
9.39E+13,13.38,25.98,-8.28,3,mgm
9.39E+13,13.44,26.039999,-8.88,3,mgm
9.39E+13,12.96,25.8,-9.48,3,mgm
9.39E+13,12.719999,25.68,-9.96,3,mgm
9.39E+13,12.24,25.38,-9.96,3,mgm
9.39E+13,12.36,25.439999,-9.719999,3,mgm
9.39E+13,12.9,25.92,-8.82,3,mgm
9.39E+13,12.599999,26.22,-8.16,3,mgm
9.39E+13,13.32,26.4,-7.8599997,3,mgm
9.39E+13,13.559999,26.58,-7.3799996,3,mgm
9.39E+13,14.04,26.64,-7.74,3,mgm
9.39E+13,14.58,26.46,-8.4,3,mgm
9.39E+13,13.98,26.34,-8.58,3,mgm
9.39E+13,13.44,25.8,-8.46,3,mgm
9.39E+13,13.38,25.38,-8.28,3,mgm
9.39E+13,13.2,25.14,-7.5,3,mgm
9.39E+13,13.559999,25.5,-7.68,3,mgm
9.39E+13,13.38,25.859999,-8.28,3,mgm
9.39E+13,12.719999,26.099998,-8.099999,3,mgm
9.39E+13,12.54,26.099998,-8.16,3,mgm
9.39E+13,11.82,25.619999,-7.98,3,mgm
9.39E+13,12.179999,25.38,-7.56,3,mgm
9.39E+13,12.48,25.439999,-7.7999997,3,mgm
9.39E+13,12.84,25.68,-7.9199996,3,mgm
9.39E+13,13.08,25.74,-8.16,3,mgm
9.39E+13,12.66,25.619999,-8.22,3,mgm
9.39E+13,12.42,25.32,-8.04,3,mgm
9.39E+13,11.88,25.08,-8.099999,3,mgm
9.39E+13,11.88,25.32,-7.7999997,3,mgm
9.39E+13,11.94,25.14,-7.56,3,mgm
9.39E+13,12.54,25.619999,-7.62,3,mgm
9.39E+13,12.9,25.8,-7.44,3,mgm
9.39E+13,13.08,25.439999,-7.44,3,mgm
9.39E+13,13.799999,25.98,-8.22,3,mgm
9.39E+13,13.0199995,25.38,-8.28,3,mgm
9.39E+13,13.0199995,25.5,-8.46,3,mgm
9.39E+13,13.0199995,26.16,-8.04,3,mgm
9.39E+13,12.9,26.34,-7.8599997,3,mgm
9.39E+13,13.259999,26.4,-7.5,3,mgm
9.39E+13,13.139999,26.4,-8.04,3,mgm
9.39E+13,12.84,25.92,-8.7,3,mgm
9.39E+13,12.78,25.38,-8.82,3,mgm
9.39E+13,12.719999,25.38,-9,3,mgm
9.39E+13,12.719999,25.439999,-7.98,3,mgm
9.39E+13,12.66,25.14,-7.5,3,mgm
9.39E+13,12.48,25.439999,-6.8399997,3,mgm
9.39E+13,12.599999,25.74,-7.2,3,mgm
9.39E+13,12.719999,25.5,-8.22,3,mgm
9.39E+13,13.259999,25.98,-8.5199995,3,mgm
9.39E+13,13.5,26.099998,-8.7,3,mgm
9.39E+13,13.74,25.98,-8.16,3,mgm
9.39E+13,13.5,26.099998,-7.9199996,3,mgm
9.39E+13,12.96,25.859999,-7.7999997,3,mgm
9.39E+13,12.599999,25.32,-8.04,3,mgm
9.39E+13,12.54,25.38,-8.22,3,mgm
9.39E+13,12.54,25.08,-7.7999997,3,mgm
9.39E+13,12.84,25.14,-7.98,3,mgm
9.39E+13,13.32,25.8,-7.9199996,3,mgm
9.39E+13,12.9,25.68,-7.9199996,3,mgm
9.39E+13,12.96,26.16,-8.34,3,mgm
9.39E+13,12.719999,26.64,-8.099999,3,mgm
9.39E+13,12.84,26.519999,-7.44,3,mgm
9.39E+13,13.08,26.82,-7.62,3,mgm
9.39E+13,13.62,26.88,-7.5,3,mgm
9.39E+13,14.219999,26.58,-7.9199996,3,mgm
9.39E+13,13.799999,26.34,-8.94,3,mgm
9.39E+13,13.86,26.34,-8.94,3,mgm
9.39E+13,12.78,25.68,-8.94,3,mgm
9.39E+13,11.88,25.439999,-8.639999,3,mgm
9.39E+13,11.94,25.68,-8.28,3,mgm
9.39E+13,11.58,25.439999,-8.4,3,mgm
9.39E+13,12.78,25.8,-8.639999,3,mgm
9.39E+13,13.2,25.859999,-8.639999,3,mgm
9.39E+13,13.139999,25.56,-8.7,3,mgm
9.39E+13,13.559999,25.98,-8.28,3,mgm
9.39E+13,12.66,25.68,-8.099999,3,mgm
9.39E+13,12.719999,25.859999,-8.34,3,mgm
9.39E+13,12.96,25.859999,-8.639999,3,mgm
9.39E+13,12.54,25.439999,-8.82,3,mgm
9.39E+13,12.78,25.74,-8.94,3,mgm
9.39E+13,12.36,25.92,-8.4,3,mgm
9.39E+13,12.66,26.22,-7.9199996,3,mgm
9.39E+13,12.599999,26.039999,-7.56,3,mgm
9.39E+13,13.139999,26.4,-7.02,3,mgm
9.39E+13,13.679999,26.22,-7.5,3,mgm
9.39E+13,13.0199995,25.98,-7.62,3,mgm
9.39E+13,13.38,26.46,-7.3799996,3,mgm
9.39E+13,13.0199995,26.099998,-7.8599997,3,mgm
9.39E+13,12.42,25.92,-7.44,3,mgm
9.39E+13,12.96,25.859999,-7.56,3,mgm
9.39E+13,12.84,25.619999,-7.9199996,3,mgm
9.39E+13,13.139999,25.619999,-7.9199996,3,mgm
9.39E+13,13.38,25.68,-8.4,3,mgm
9.39E+13,12.96,25.38,-8.34,3,mgm
9.39E+13,12.9,25.38,-8.28,3,mgm
9.39E+13,12.78,25.8,-8.099999,3,mgm
9.39E+13,13.44,26.16,-7.9199996,3,mgm
9.39E+13,13.62,26.76,-7.56,3,mgm
9.39E+13,13.679999,26.939999,-7.2599998,3,mgm
9.39E+13,12.96,26.099998,-7.14,3,mgm
9.39E+13,12.179999,25.8,-6.66,3,mgm
9.39E+13,11.94,25.26,-6.66,3,mgm
9.39E+13,12.3,25.32,-7.14,3,mgm
9.39E+13,13.139999,25.8,-7.44,3,mgm
9.39E+13,13.259999,25.5,-7.8599997,3,mgm
9.39E+13,13.5,25.74,-7.9199996,3,mgm
9.39E+13,12.84,25.26,-7.68,3,mgm
9.39E+13,12.54,25.38,-7.8599997,3,mgm
9.39E+13,12.54,25.56,-7.62,3,mgm
9.39E+13,12.54,25.68,-7.7999997,3,mgm
9.39E+13,13.0199995,25.74,-8.82,3,mgm
9.39E+13,12.96,25.619999,-8.7,3,mgm
9.39E+13,13.679999,26.039999,-8.82,3,mgm
9.39E+13,13.86,25.98,-8.82,3,mgm
9.39E+13,13.98,26.34,-7.74,3,mgm
9.39E+13,14.34,26.519999,-8.099999,3,mgm
9.39E+13,13.799999,26.22,-8.4,3,mgm
9.39E+13,13.679999,26.34,-8.58,3,mgm
9.39E+13,13.139999,26.22,-9.12,3,mgm
9.39E+13,13.139999,25.98,-9.059999,3,mgm
9.39E+13,12.9,25.8,-8.76,3,mgm
9.39E+13,12.9,25.68,-9,3,mgm
9.39E+13,13.32,25.859999,-9,3,mgm
9.39E+13,12.78,25.56,-8.7,3,mgm
9.39E+13,12.42,25.199999,-8.5199995,3,mgm
9.39E+13,12.48,25.32,-7.44,3,mgm
9.39E+13,12,25.019999,-7.02,3,mgm
9.39E+13,12.24,25.8,-6.7799997,3,mgm
9.39E+13,12.66,26.16,-7.02,3,mgm
9.39E+13,12,25.8,-7.5,3,mgm
9.39E+13,12.3,25.619999,-7.98,3,mgm
9.39E+13,12.24,25.019999,-7.68,3,mgm
9.39E+13,12.179999,24.96,-8.22,3,mgm
9.39E+13,12.36,25.08,-8.34,3,mgm
9.39E+13,12.12,25.38,-8.099999,3,mgm
9.39E+13,12.12,25.439999,-8.22,3,mgm
9.39E+13,12.24,25.56,-8.04,3,mgm
9.39E+13,12.3,25.74,-8.22,3,mgm
9.39E+13,12.84,25.98,-8.28,3,mgm
9.39E+13,13.0199995,25.68,-8.4,3,mgm
9.39E+13,13.139999,25.56,-8.16,3,mgm
9.39E+13,13.5,25.859999,-7.9199996,3,mgm
9.39E+13,12.84,25.74,-7.62,3,mgm
9.39E+13,12.96,26.16,-7.74,3,mgm
9.39E+13,12.96,26.46,-7.74,3,mgm
9.39E+13,12.3,25.74,-7.98,3,mgm
9.39E+13,12.48,25.619999,-8.04,3,mgm
9.39E+13,12.599999,25.439999,-8.28,3,mgm
9.39E+13,12.66,25.38,-8.099999,3,mgm
9.39E+13,13.08,25.68,-7.8599997,3,mgm
9.39E+13,13.32,25.92,-8.46,3,mgm
9.39E+13,13.62,26.46,-8.34,3,mgm
9.39E+13,13.559999,26.4,-9.059999,3,mgm
9.39E+13,14.04,26.64,-9.3,3,mgm
9.39E+13,13.62,26.58,-8.46,3,mgm
9.39E+13,12.719999,26.16,-8.22,3,mgm
9.39E+13,12.54,25.98,-7.3799996,3,mgm
9.39E+13,11.7,25.439999,-7.02,3,mgm
9.39E+13,12.3,25.619999,-7.3199997,3,mgm
9.39E+13,12.42,25.38,-7.7999997,3,mgm
9.39E+13,12.36,25.439999,-7.98,3,mgm
9.39E+13,12.599999,25.619999,-7.98,3,mgm
9.39E+13,12.059999,25.26,-8.28,3,mgm
9.39E+13,12.059999,25.5,-8.04,3,mgm
9.39E+13,12.12,25.619999,-8.04,3,mgm
9.39E+13,11.7,25.32,-8.22,3,mgm
9.39E+13,11.5199995,25.56,-8.04,3,mgm
9.39E+13,12.059999,25.619999,-7.74,3,mgm
9.39E+13,12.059999,25.5,-7.98,3,mgm
9.39E+13,12.48,25.98,-7.68,3,mgm
9.39E+13,13.139999,26.16,-7.56,3,mgm
9.39E+13,12.78,26.039999,-8.04,3,mgm
9.39E+13,12.48,26.039999,-7.8599997,3,mgm
9.39E+13,12.599999,26.039999,-8.46,3,mgm
9.39E+13,12.059999,25.68,-8.5199995,3,mgm
9.39E+13,12.78,25.92,-8.28,3,mgm
9.39E+13,13.08,25.859999,-8.34,3,mgm
9.39E+13,12.84,25.5,-8.16,3,mgm
9.39E+13,13.259999,25.619999,-8.22,3,mgm
9.39E+13,12.96,25.619999,-8.34,3,mgm
9.39E+13,12.78,25.74,-8.58,3,mgm
9.39E+13,13.139999,26.039999,-8.58,3,mgm
9.39E+13,13.08,26.099998,-8.22,3,mgm
9.39E+13,12.54,25.56,-8.46,3,mgm
9.39E+13,12.66,25.5,-8.22,3,mgm
9.39E+13,12.24,25.38,-8.099999,3,mgm
9.39E+13,11.759999,24.9,-8.099999,3,mgm
9.39E+13,11.94,25.019999,-7.44,3,mgm
9.39E+13,11.639999,24.779999,-7.2599998,3,mgm
9.39E+13,11.94,24.9,-7.56,3,mgm
9.39E+13,11.7,25.14,-7.56,3,mgm
9.39E+13,11.58,25.14,-8.099999,3,mgm
9.39E+13,11.759999,25.619999,-8.4,3,mgm
9.39E+13,11.58,25.32,-8.04,3,mgm
9.39E+13,11.88,25.439999,-8.5199995,3,mgm
9.39E+13,12.54,25.859999,-8.34,3,mgm
9.39E+13,12.78,25.859999,-8.16,3,mgm
9.39E+13,12.719999,25.98,-8.04,3,mgm
9.39E+13,12.84,25.8,-7.8599997,3,mgm
9.39E+13,12.599999,25.439999,-8.04,3,mgm
9.39E+13,12.66,25.019999,-7.7999997,3,mgm
9.39E+13,12.66,25.08,-7.8599997,3,mgm
9.39E+13,13.44,25.56,-7.8599997,3,mgm
9.39E+13,13.559999,25.68,-7.68,3,mgm
9.39E+13,13.74,26.34,-7.68,3,mgm
9.39E+13,13.559999,26.46,-7.3799996,3,mgm
9.39E+13,12.78,26.22,-7.3199997,3,mgm
9.39E+13,12.48,26.46,-7.56,3,mgm
9.39E+13,12.24,25.92,-7.98,3,mgm
9.39E+13,12.12,25.619999,-8.099999,3,mgm
9.39E+13,12.599999,25.619999,-7.74,3,mgm
9.39E+13,12.12,25.14,-7.44,3,mgm
9.39E+13,11.7,25.199999,-7.08,3,mgm
9.39E+13,12,25.38,-7.44,3,mgm
9.39E+13,11.759999,25.26,-7.74,3,mgm
9.39E+13,12.48,25.619999,-7.98,3,mgm
9.39E+13,12.719999,25.98,-8.22,3,mgm
9.39E+13,13.139999,25.92,-8.04,3,mgm
9.39E+13,13.2,26.22,-8.46,3,mgm
9.39E+13,12.9,26.34,-8.22,3,mgm
9.39E+13,12.66,25.92,-8.28,3,mgm
9.39E+13,11.82,25.8,-8.4,3,mgm
9.39E+13,11.88,25.619999,-8.4,3,mgm
9.39E+13,11.94,25.14,-8.4,3,mgm
9.39E+13,12.3,25.439999,-8.34,3,mgm
9.39E+13,12.719999,25.56,-8.04,3,mgm
9.39E+13,12.66,25.68,-8.22,3,mgm
9.39E+13,12.54,25.98,-8.16,3,mgm
9.39E+13,12.54,25.98,-8.099999,3,mgm
9.39E+13,13.08,26.279999,-8.58,3,mgm
9.39E+13,12.78,26.22,-7.8599997,3,mgm
9.39E+13,13.0199995,26.279999,-7.98,3,mgm
9.39E+13,13.2,26.34,-8.099999,3,mgm
9.39E+13,13.2,26.46,-8.099999,3,mgm
9.39E+13,12.9,26.279999,-8.4,3,mgm
9.39E+13,12.719999,26.34,-8.5199995,3,mgm
9.39E+13,12.54,26.099998,-8.34,3,mgm
9.39E+13,11.94,25.859999,-8.34,3,mgm
9.39E+13,12.36,26.099998,-8.28,3,mgm
9.39E+13,12.36,25.92,-8.5199995,3,mgm
9.39E+13,12.84,25.92,-8.58,3,mgm
9.39E+13,13.0199995,25.859999,-8.58,3,mgm
9.39E+13,13.259999,25.619999,-8.22,3,mgm
9.39E+13,13.08,25.5,-7.8599997,3,mgm
9.39E+13,12.42,25.32,-8.04,3,mgm
9.39E+13,11.82,25.14,-7.7999997,3,mgm
9.39E+13,12.059999,25.439999,-8.04,3,mgm
9.39E+13,11.82,25.14,-7.98,3,mgm
9.39E+13,11.759999,25.199999,-7.44,3,mgm
9.39E+13,12.059999,25.08,-7.2599998,3,mgm
9.39E+13,11.759999,25.019999,-7.2,3,mgm
9.39E+13,12.48,25.619999,-7.02,3,mgm
9.39E+13,12.78,25.5,-7.2,3,mgm
9.39E+13,12.719999,25.56,-7.74,3,mgm
9.39E+13,12.96,25.5,-7.98,3,mgm
9.39E+13,13.139999,25.56,-8.22,3,mgm
9.39E+13,13.259999,25.68,-8.28,3,mgm
9.39E+13,13.139999,25.92,-7.2599998,3,mgm
9.39E+13,12.9,25.74,-7.08,3,mgm
9.39E+13,12.54,25.5,-7.2599998,3,mgm
9.39E+13,12.599999,25.56,-7.14,3,mgm
9.39E+13,13.44,25.68,-8.16,3,mgm
9.39E+13,13.38,25.38,-8.46,3,mgm
9.39E+13,13.38,25.38,-7.98,3,mgm
9.39E+13,12.78,25.32,-8.46,3,mgm
9.39E+13,12.54,25.08,-8.28,3,mgm
9.39E+13,12.66,25.68,-8.099999,3,mgm
9.39E+13,12.36,25.74,-8.5199995,3,mgm
9.39E+13,12.48,25.8,-8.46,3,mgm
9.39E+13,12.3,26.22,-8.46,3,mgm
9.39E+13,12.12,25.859999,-8.34,3,mgm
9.39E+13,11.88,25.92,-8.4,3,mgm
9.39E+13,12.059999,25.8,-7.7999997,3,mgm
9.39E+13,11.7,25.14,-7.74,3,mgm
9.39E+13,11.759999,25.199999,-7.8599997,3,mgm
9.39E+13,12.42,25.019999,-7.9199996,3,mgm
9.39E+13,12.54,25.38,-8.76,3,mgm
9.39E+13,12.84,25.439999,-8.7,3,mgm
9.39E+13,13.139999,25.619999,-8.7,3,mgm
9.39E+13,12.78,26.099998,-8.46,3,mgm
9.39E+13,12.54,25.619999,-8.04,3,mgm
9.39E+13,12.84,26.099998,-8.04,3,mgm
9.39E+13,12.48,25.859999,-8.22,3,mgm
9.39E+13,13.08,25.92,-8.04,3,mgm
9.39E+13,13.679999,26.58,-8.22,3,mgm
9.39E+13,13.44,26.099998,-8.639999,3,mgm
9.39E+13,13.38,26.58,-8.28,3,mgm
9.39E+13,13.139999,26.22,-8.58,3,mgm
9.39E+13,12.66,26.099998,-8.5199995,3,mgm
9.39E+13,12.84,26.4,-8.5199995,3,mgm
9.39E+13,13.139999,26.16,-8.4,3,mgm
9.39E+13,13.32,26.46,-8.16,3,mgm
9.39E+13,13.679999,26.279999,-8.34,3,mgm
9.39E+13,13.62,26.16,-8.22,3,mgm
9.39E+13,13.259999,26.039999,-8.099999,3,mgm
9.39E+13,13.2,25.68,-8.4,3,mgm
9.39E+13,12.84,25.8,-7.98,3,mgm
9.39E+13,12.96,25.98,-7.7999997,3,mgm
9.39E+13,13.62,26.46,-8.22,3,mgm
9.39E+13,13.559999,26.64,-7.62,3,mgm
9.39E+13,13.32,26.46,-7.3799996,3,mgm
9.39E+13,13.44,26.4,-7.56,3,mgm
9.39E+13,13.139999,26.22,-7.74,3,mgm
9.39E+13,12.66,25.859999,-7.74,3,mgm
9.39E+13,12.9,26.039999,-7.56,3,mgm
9.39E+13,12.719999,26.22,-7.56,3,mgm
9.39E+13,12.66,25.98,-7.3799996,3,mgm
9.39E+13,12.9,26.039999,-7.8599997,3,mgm
9.39E+13,12.9,25.74,-8.22,3,mgm
9.39E+13,12.9,25.56,-8.04,3,mgm
9.39E+13,12.719999,25.439999,-8.28,3,mgm
9.39E+13,12.84,25.56,-8.46,3,mgm
9.39E+13,12.599999,25.32,-9.179999,3,mgm
9.39E+13,12.48,25.38,-8.88,3,mgm
9.39E+13,12.66,25.38,-8.5199995,3,mgm
9.39E+13,12.78,25.439999,-7.98,3,mgm
9.39E+13,13.259999,26.039999,-7.3199997,3,mgm
9.39E+13,13.74,26.16,-7.68,3,mgm
9.39E+13,13.32,26.22,-7.44,3,mgm
9.39E+13,13.2,26.22,-7.62,3,mgm
9.39E+13,13.32,25.8,-7.8599997,3,mgm
9.39E+13,12.66,25.68,-7.7999997,3,mgm
9.39E+13,12.78,25.68,-8.28,3,mgm
9.39E+13,12.84,25.56,-8.16,3,mgm
9.39E+13,13.08,25.56,-8.22,3,mgm
9.39E+13,13.44,25.68,-7.7999997,3,mgm
9.39E+13,13.38,25.92,-7.3799996,3,mgm
9.39E+13,13.259999,26.16,-7.62,3,mgm
9.39E+13,12.78,25.98,-7.56,3,mgm
9.39E+13,12.54,26.039999,-8.099999,3,mgm
9.39E+13,13.259999,26.039999,-8.46,3,mgm
9.39E+13,12.84,25.74,-8.16,3,mgm
9.39E+13,12.96,26.099998,-8.34,3,mgm
9.39E+13,13.559999,26.16,-8.4,3,mgm
9.39E+13,13.259999,26.039999,-8.46,3,mgm
9.39E+13,13.62,26.4,-8.5199995,3,mgm
9.39E+13,13.38,26.279999,-8.04,3,mgm
9.39E+13,12.84,26.099998,-7.5,3,mgm
9.39E+13,12.42,26.039999,-7.2,3,mgm
9.39E+13,12.12,25.8,-6.8999996,3,mgm
9.39E+13,12.059999,25.5,-7.3199997,3,mgm
9.39E+13,12.36,25.68,-7.68,3,mgm
9.39E+13,12.54,25.74,-7.62,3,mgm
9.39E+13,12.84,25.8,-7.74,3,mgm
9.39E+13,12.96,25.98,-7.8599997,3,mgm
9.39E+13,13.259999,26.099998,-8.099999,3,mgm
9.39E+13,13.32,26.16,-8.28,3,mgm
9.39E+13,13.0199995,26.16,-8.4,3,mgm
9.39E+13,12.9,26.16,-8.04,3,mgm
9.39E+13,12.9,26.34,-7.74,3,mgm
9.39E+13,12.96,26.22,-7.62,3,mgm
9.39E+13,12.96,26.22,-7.14,3,mgm
9.39E+13,13.139999,26.34,-6.96,3,mgm
9.39E+13,12.84,25.859999,-6.72,3,mgm
9.39E+13,12.54,25.859999,-7.08,3,mgm
9.39E+13,12.9,25.98,-7.5,3,mgm
9.39E+13,12.66,25.74,-8.099999,3,mgm
9.39E+13,12.599999,25.859999,-8.46,3,mgm
9.39E+13,12.96,26.099998,-8.22,3,mgm
9.39E+13,12.9,26.039999,-8.28,3,mgm
9.39E+13,13.08,26.4,-7.56,3,mgm
9.39E+13,13.38,26.64,-7.3199997,3,mgm
9.39E+13,13.679999,26.699999,-7.2599998,3,mgm
9.39E+13,13.259999,26.039999,-6.8399997,3,mgm
9.39E+13,13.44,26.279999,-6.8999996,3,mgm
9.39E+13,13.559999,26.16,-7.2,3,mgm
9.39E+13,13.259999,26.039999,-7.08,3,mgm
9.39E+13,13.44,26.279999,-7.2599998,3,mgm
9.39E+13,12.9,25.92,-7.56,3,mgm
9.39E+13,12.599999,25.56,-7.44,3,mgm
9.39E+13,12.42,25.38,-7.44,3,mgm
9.39E+13,12.78,25.68,-7.9199996,3,mgm
9.39E+13,13.139999,25.92,-7.7999997,3,mgm
9.39E+13,13.08,25.98,-7.56,3,mgm
9.39E+13,12.78,25.92,-8.04,3,mgm
9.39E+13,12.42,25.859999,-7.8599997,3,mgm
9.39E+13,12.36,25.74,-7.44,3,mgm
9.39E+13,12.24,25.8,-7.62,3,mgm
9.39E+13,12.599999,26.099998,-7.3199997,3,mgm
9.39E+13,13.08,26.34,-7.2599998,3,mgm
9.39E+13,12.84,25.92,-8.099999,3,mgm
9.39E+13,13.44,25.98,-8.099999,3,mgm
9.39E+13,13.92,25.8,-8.58,3,mgm
9.39E+13,13.92,25.38,-8.4,3,mgm
9.39E+13,14.4,25.859999,-7.8599997,3,mgm
9.39E+13,13.92,25.98,-7.98,3,mgm
9.39E+13,13.44,25.98,-7.62,3,mgm
9.39E+13,12.78,25.74,-7.98,3,mgm
9.39E+13,12.66,25.38,-8.5199995,3,mgm
9.39E+13,12.96,25.439999,-8.46,3,mgm
9.39E+13,12.9,25.439999,-8.46,3,mgm
9.39E+13,12.78,25.8,-7.74,3,mgm
9.39E+13,12.54,26.279999,-7.3799996,3,mgm
9.39E+13,12.179999,26.279999,-7.2,3,mgm
9.39E+13,12.599999,26.279999,-7.8599997,3,mgm
9.39E+13,13.259999,26.58,-8.4,3,mgm
9.39E+13,13.2,26.22,-8.22,3,mgm
9.39E+13,13.259999,26.039999,-8.58,3,mgm
9.39E+13,12.9,25.859999,-7.56,3,mgm
9.39E+13,12.599999,25.74,-7.5,3,mgm
9.39E+13,13.2,25.859999,-8.04,3,mgm
9.39E+13,13.38,25.859999,-7.68,3,mgm
9.39E+13,13.74,26.039999,-8.099999,3,mgm
9.39E+13,13.86,26.099998,-7.74,3,mgm
9.39E+13,13.259999,25.74,-7.56,3,mgm
9.39E+13,13.0199995,25.68,-7.5,3,mgm
9.39E+13,13.0199995,25.68,-7.2,3,mgm
9.39E+13,13.08,25.619999,-7.68,3,mgm
9.39E+13,12.96,25.98,-7.3199997,3,mgm
9.39E+13,12.719999,25.74,-7.3799996,3,mgm
9.39E+13,12.36,25.859999,-7.8599997,3,mgm
9.39E+13,12.66,25.859999,-7.7999997,3,mgm
9.39E+13,12.48,25.38,-8.16,3,mgm
9.39E+13,13.0199995,25.619999,-8.58,3,mgm
9.39E+13,13.08,25.439999,-8.4,3,mgm
9.39E+13,12.54,25.5,-8.22,3,mgm
9.39E+13,13.32,26.099998,-7.9199996,3,mgm
9.39E+13,12.84,25.92,-8.099999,3,mgm
9.39E+13,13.0199995,25.98,-7.74,3,mgm
9.39E+13,13.38,26.099998,-7.98,3,mgm
9.39E+13,13.259999,25.92,-8.22,3,mgm
9.39E+13,13.679999,26.16,-7.8599997,3,mgm
